k-NN,SVM,DT
1.13755556710253,1.1149779498857,NaN
1.05999589105171,1.14646394563707,NaN
1.06618970530688,1.16516369177279,NaN
1.10922961928727,1.15296750804157,NaN
1.08720598674949,1.16512493574274,NaN
1.10969922856442,1.14833359581376,NaN
1.06058458802677,1.1183525752482,NaN
1.10197411612562,1.13606746606134,NaN
1.13593742579022,1.1425314664903,NaN
1.13503006621728,1.15196234377553,NaN
1.11060610432123,1.12075613189728,NaN
1.10553791596613,1.13933593943502,NaN
1.13442653012205,1.12057438329838,NaN
0.948645111216276,1.10315587865283,NaN
1.10718814720492,1.10276380152676,NaN
1.13613664322462,1.12259244839868,NaN
1.11790586328179,1.13753448969575,NaN
1.13562810503026,1.13755429378886,NaN
1.1368952622743,1.08660623674637,NaN
1.13773685143041,1.14017687112041,NaN
1.1371628308488,1.15602140145245,NaN
1.12139312020325,1.14988281661817,NaN
1.05225928883354,1.13001135287002,NaN
1.08955680507059,1.06675647370924,NaN
1.01344701418063,1.13473349154168,NaN
1.07207382065917,1.13797665325966,NaN
1.04114031574094,1.15027368787551,NaN
1.06937588436951,1.13877461711272,NaN
1.06075398224343,1.14163867327968,NaN
1.12551370681267,1.13808056539589,NaN
1.04866662465625,1.11492086524095,NaN
1.00443515844398,1.11583377714919,NaN
1.11609695406922,1.11667692828747,NaN
1.0859260850732,1.10573927898695,NaN
1.07840096957684,1.10023187347471,NaN
1.05182251717249,1.09159080756592,NaN
1.13425825990893,1.11291527279799,NaN
1.13665955009897,1.03515686678905,NaN
1.13736327993638,1.09776519535711,NaN
1.13756444194813,1.07146342087942,NaN
1.12363350470744,1.10527302921247,NaN
1.09879230940555,1.11252670795228,NaN
1.02520316753217,1.1018872046202,NaN
1.09267792651846,1.11656205567908,NaN
1.07676723854722,1.10629701664354,NaN
1.12396738611917,1.11571097061781,NaN
1.11176998396313,1.14161982377878,NaN
1.10595442470847,1.15986019891486,NaN
1.13847308060886,1.1413152692906,NaN
1.13587888140415,1.17338350676805,NaN
1.11767459168419,1.14842216454276,NaN
1.08332830697438,1.14967059439994,NaN
1.12970840027429,1.1695398152412,NaN
1.03925737176946,1.15413626106158,NaN
1.05374512357912,1.15905403483232,NaN
1.10046104462246,1.14822914890626,NaN
1.0805454304018,1.04424510419443,NaN
1.10009550301773,1.13147009687537,NaN
1.12905195173236,1.13391393830302,NaN
1.13109108763019,1.13872978234712,NaN
1.11708623626901,1.16246722208294,NaN
1.11052712273745,1.17261949164512,NaN
1.0830548511078,1.16961040262309,NaN
1.13631834786444,1.18589778281492,NaN
1.09417341278892,1.21372351564608,NaN
1.12356946978025,1.20812213640058,NaN
0.955150064985481,1.21512450201683,NaN
1.05933752266864,1.25955341406266,NaN
1.11704477112584,1.20551979129279,NaN
1.13410349271151,1.29060245375637,NaN
1.05842751089609,1.13183029477633,NaN
1.07791093349017,1.1535230419184,NaN
1.11539491079665,1.09161120624093,NaN
1.10425524526975,1.08995306111438,NaN
1.0468983603542,1.12542222387105,NaN
1.03352978114413,1.07696030836961,NaN
1.13266998929618,1.11300201938936,NaN
1.12431767708947,1.13269601456393,NaN
1.05491997236956,1.10163628979129,NaN
1.13650457404221,1.10890083655925,NaN
1.11959823059545,1.08346343540296,NaN
1.10705211294031,1.10656370795125,NaN
1.1344378969858,1.07179909860098,NaN
1.13605243640011,1.12378041516581,NaN
1.10894548900107,1.15751774598538,NaN
1.04615433647651,1.18946173563134,NaN
1.04228855325422,1.22341552014316,NaN
1.06513582131963,1.27466989441622,NaN
1.13812112777964,1.19517315129298,NaN
1.13687399537877,1.22976712651162,NaN
1.11700124489264,1.18745619726884,NaN
1.13599544223012,1.17787313110706,NaN
1.10775426784519,1.17484402440912,NaN
1.13609360238981,1.17826517744006,NaN
1.13644138906432,1.10575005075411,NaN
1.03294763562747,1.11864484647508,NaN
1.12219923978988,1.176559255407,NaN
1.02826534778702,1.17149594193447,NaN
0.973416597912169,1.16975367531566,NaN
1.13491623432288,1.11247215608142,NaN
1.11594613871978,1.16034598210346,NaN
1.13252423747294,1.16021149562589,NaN
1.08729707873281,1.18539675302921,NaN
1.08609080261935,1.20688949121594,NaN
1.13348813632694,1.23098368266946,NaN
1.04828433176664,1.2456816059824,NaN
1.13459789072024,1.17908030709884,NaN
1.11912280619016,1.32236854070279,NaN
1.12010158798726,1.26248677994498,NaN
1.07990702078324,1.31372555735477,NaN
1.08529522608033,1.31058613089063,NaN
1.06564921001415,1.31529593357291,NaN
1.14470907943998,1.29708006995089,NaN
1.08781852216862,1.12935178150625,NaN
1.0631928911298,1.27482679812756,NaN
1.06067849072146,1.31128508361409,NaN
1.07736035852465,1.32962552707062,NaN
1.04080255260301,1.22588798510102,NaN
1.13844851360957,1.2068218453865,NaN
1.05691355129642,1.34515347055429,NaN
1.13470301092429,1.20441626313529,NaN
1.13751735448428,1.30511398582138,NaN
1.08302761871664,1.28963103153511,NaN
1.12550479295155,1.14119711987687,NaN
0.942652313290787,1.29770773683691,NaN
1.07091306645202,1.31827264390532,NaN
1.05720308689486,1.29712648495932,NaN
1.06571945232602,1.36506755630906,NaN
1.128118074377,1.25784771570759,NaN
1.03149985880916,1.34742236661784,NaN
1.13769277647093,1.33181048006718,NaN
1.1345897869214,1.3648913296081,NaN
1.03352793120896,1.34507226645179,NaN
1.08156703471608,1.29281822637207,NaN
0.926490665085013,1.32127984409471,NaN
1.09582934947344,1.38285893904912,NaN
1.0130620361832,1.32712060876697,NaN
0.997976019048299,1.37117025801892,NaN
1.09229101365676,1.31371525188593,NaN
1.08652378786835,1.34401516046679,NaN
1.06061424608007,1.36193214310518,NaN
1.11423787929946,1.37089641241979,NaN
1.11248075698503,1.36279586117814,NaN
0.984473105519151,1.23526116102321,NaN
1.11726072777005,1.34571124737338,NaN
1.04473092386808,1.3843268987038,NaN
1.08582114154648,1.36757428413426,NaN
1.09254453416126,1.38224541021017,NaN
1.03146824318761,1.28358827863645,NaN
1.07105142715824,1.33795628699914,NaN
1.10419897897753,1.37241414194099,NaN
1.06571237896328,1.3465561204786,NaN
0.963199103270465,1.36783172106739,NaN
0.987548006880732,1.40936859527176,NaN
1.04867890857183,1.43280239465356,NaN
1.12039118125268,1.42636209100396,NaN
1.05088256079672,1.41358080484637,NaN
1.1180851110734,1.40505216408475,NaN
1.10687852042619,1.44091453414294,NaN
1.04728386875395,1.42023933576022,NaN
1.11458706118811,1.41808143958498,NaN
1.10254956456559,1.40685817440967,NaN
1.08491140659643,1.36149267387365,NaN
1.08233072536337,1.3969590988224,NaN
0.989453206712145,1.41964322206903,NaN
1.11934538165479,1.45297946572385,NaN
1.12445452248413,1.48871275336623,NaN
1.07601539988184,1.48593459724293,NaN
1.07712804759275,1.36568769490414,NaN
1.0603802034592,1.38587172611346,NaN
1.0757058166368,1.41523114865837,NaN
1.1085396025404,1.42511397513714,NaN
1.04005951678814,1.31590021159905,NaN
1.03328799855263,1.36263519241508,NaN
1.08418916473478,1.35745219171992,NaN
1.03999929765926,1.34677341413509,NaN
1.0520057347884,1.28033849994474,NaN
1.0951840892554,1.3647308533012,NaN
0.997167404559332,1.35401696643687,NaN
1.12455461909196,1.32180423043165,NaN
1.08064125368741,1.38672259076199,NaN
1.02156011741735,1.33855261173462,NaN
1.05826915410581,1.39066176049609,NaN
0.961759119609592,1.33717023042224,NaN
1.0533241290956,1.38222646150881,NaN
1.03041718732238,1.39346863301573,NaN
1.06100309102707,1.35137686101084,NaN
0.992075240489933,1.38685730771909,NaN
1.0966769575686,1.38070083857016,NaN
0.995891984862114,1.43781265528375,NaN
0.97962348991541,1.43059749202327,NaN
1.07742105220732,1.30110216219553,NaN
0.982987998948571,1.31824397057042,NaN
1.13397071862116,1.35546487482516,NaN
1.13582746552353,1.33170777934048,NaN
1.06801895473563,1.36705258017365,NaN
1.1147169179938,1.37634245081849,NaN
1.12468598165143,1.38082719764421,NaN
1.12930081903598,1.38708967721318,NaN
1.00398174246268,1.31241422749786,NaN
1.0714500109224,1.29725607904264,NaN
1.03891649959857,1.31173367025276,NaN
1.06532042895739,1.2756228635864,NaN
1.07849314455818,1.35619194408681,NaN
1.12720704890079,1.34537335867423,NaN
1.13135610776398,1.20521940603334,NaN
1.07233441885719,1.33657369820608,NaN
1.13293601909482,1.32059329736213,NaN
1.05466060168988,1.33444528511677,NaN
1.1011635997196,1.3161196399461,NaN
1.04713829211468,1.26247651722031,NaN
0.994204495988877,1.29494732054968,NaN
1.13499877933049,1.31816533587522,NaN
1.13511872694312,1.29605875344429,NaN
1.11096429482861,1.28853026879931,NaN
1.11843218991647,1.35743844596522,NaN
1.12623049866324,1.28784470381446,NaN
1.13559943488829,1.28647536440083,NaN
1.13815807880472,1.19589645525157,NaN
1.12908593341624,1.10547529392872,NaN
1.07316329886941,1.079366339603,NaN
1.03562174199177,1.17848794694317,NaN
1.08812487703381,1.05981496325567,NaN
1.12793758237381,1.15129822517678,NaN
1.07344892007537,1.1077712038446,NaN
0.962143250311172,1.02887607658963,NaN
1.09624870527454,1.12199319922827,NaN
1.00164927035761,1.09806852345453,NaN
1.06998017096626,1.14257310694309,NaN
1.10411921370736,1.07244803683595,NaN
1.06885789424431,1.16924777170752,NaN
1.07410134558386,1.09245468983276,NaN
1.13252789481549,1.14944245325432,NaN
1.13181452673313,1.14157431269427,NaN
1.10052439986707,1.13236379572868,NaN
1.13703394906647,1.13147050411451,NaN
1.12026631893804,1.14843683941554,NaN
1.13270601986049,1.06680196024561,NaN
1.07399803700809,1.1397924912573,NaN
1.09731206499559,1.16736469573326,NaN
1.01831772971509,1.13826370895702,NaN
1.11814159544553,1.15609030768892,NaN
1.11155881168227,1.16184513410283,NaN
1.13717377854484,1.10908219117954,NaN
1.13647757703025,1.12176615974997,NaN
1.13701603609023,1.12010192611377,NaN
1.11920164091932,1.13787686321153,NaN
1.10022256907634,1.15524051826949,NaN
1.04157671632996,1.03376096370892,NaN
1.1381212021923,1.13798893217773,NaN
1.09881646454735,1.09076315343135,NaN
0.943023367998359,1.123579509786,NaN
1.07855812933763,1.126158894747,NaN
1.13440827937458,1.12094795517862,NaN
1.13937871614579,1.13046282231043,NaN
1.13629492268225,1.14868415987249,NaN
1.10789002491873,1.13911022317183,NaN
1.11934976494811,1.11928278486859,NaN
1.02361571714249,1.15274505161552,NaN
1.10962353750248,1.13780736845951,NaN
1.13655679814541,1.17087614697331,NaN
1.13776030027224,1.14806726600198,NaN
0.951978920033588,1.03740886274964,NaN
1.0562122810529,1.11110327612228,NaN
1.10458380660594,1.14525310413223,NaN
1.13027390899848,1.123323970064,NaN
1.09077400853157,1.12973007710085,NaN
0.960826890116414,1.09999925005938,NaN
1.06262881493114,1.09788924657301,NaN
1.13322580267077,1.11538463284166,NaN
1.10703193521193,1.1153881298692,NaN
1.09659590160444,1.10561394546937,NaN
1.12651048364733,1.00229502200887,NaN
1.13539839776989,1.09949527409453,NaN
1.06555493388285,1.06255667917619,NaN
1.10939880401961,1.10255129921071,NaN
1.13292131091574,1.09403757398868,NaN
1.04906285626631,1.05733188050377,NaN
1.01492491439512,1.09106235817329,NaN
0.906399035881602,1.09022749113457,NaN
1.08705517546821,1.11068921340109,NaN
1.06556835509885,1.106320509885,NaN
1.07065309188345,1.12585092139469,NaN
1.12872314806585,1.14867118891886,NaN
1.13248475208793,1.16492200920039,NaN
1.10596754451866,1.07178558928639,NaN
1.12913380379753,1.15783432636233,NaN
1.12452044263368,1.15442438003756,NaN
1.1334191986052,1.15662250124622,NaN
1.07499312298596,1.14785320093767,NaN
1.04195199800223,1.1323246550178,NaN
1.04643024344675,1.15174202353471,NaN
1.05165367679933,1.1577971365661,NaN
1.13579060716633,1.15189302238634,NaN
1.10156101048275,1.15711972366477,NaN
1.13190713807628,1.16519114078067,NaN
1.11964236272673,1.02975293275933,NaN
1.13199883791795,1.12821182065733,NaN
1.08921879417843,1.1686437562953,NaN
1.07365412671716,1.17326746968638,NaN
1.05282124513258,1.16939136084622,NaN
1.09306597833131,1.15566977790798,NaN
1.11491794066857,1.16540285563701,NaN
1.05274947041563,1.22696178943498,NaN
1.09713799978142,1.25309049624758,NaN
1.05508920288063,1.16983101182235,NaN
1.00996030567025,1.25872871999823,NaN
1.03872695532101,1.27570978439096,NaN
1.0264600165159,1.19276069795003,NaN
1.08393219250492,1.15110138233856,NaN
1.11365655167112,1.05654446054244,NaN
1.1121325764106,1.11653609438194,NaN
1.13857441992493,1.14160770011676,NaN
1.1385965086385,1.08873679205565,NaN
1.1386054205073,1.09319959392704,NaN
1.12151129097553,1.11663436655293,NaN
1.10639860798378,1.1159010098964,NaN
0.966411559045955,1.12039332813401,NaN
1.04479512435108,1.08594810127839,NaN
0.99882366834031,1.10042024108616,NaN
1.08354245195434,1.02873560397076,NaN
1.1395551866052,1.125902940609,NaN
1.10876583419115,1.1504196674866,NaN
1.11180875196114,1.17020029842046,NaN
1.13807490794379,1.21237705525199,NaN
1.07877929167991,1.21940168286144,NaN
1.12097588693516,1.18055886929821,NaN
1.05936295062416,1.23391926211645,NaN
0.952863779650194,1.2578146530365,NaN
1.11666684981276,1.09366481902804,NaN
1.07557073786775,1.1989168687171,NaN
1.12830750419873,1.17374424669567,NaN
1.13896844750303,1.17234067800198,NaN
1.13144868654686,1.15084609780537,NaN
1.13028689920246,1.06534914827666,NaN
1.08552527867023,1.16060174404618,NaN
1.13351099054061,1.17042209178666,NaN
0.99793307431631,1.16627762473096,NaN
1.08553061761119,1.17851335860315,NaN
1.11859388276935,1.19907885208563,NaN
1.07252045647956,1.14712208339674,NaN
0.987450087239264,1.23589393991151,NaN
1.02317140778069,1.23675574015753,NaN
1.06496121275172,1.30651192054997,NaN
1.09140041573208,1.1674511037734,NaN
0.996261671914114,1.26521039787858,NaN
1.09932652636556,1.31943452447287,NaN
1.04986725103321,1.28575171167655,NaN
1.0879216182672,1.3229170591555,NaN
1.02542722097087,1.29687894790738,NaN
1.13374785924688,1.29434226099419,NaN
1.09087074435549,1.2832680263313,NaN
1.1232043522573,1.27058048599455,NaN
1.10999317889038,1.29918524269722,NaN
1.1267945038306,1.29167852303075,NaN
1.11201919313891,1.3598706193646,NaN
1.1308198691912,1.3361340173235,NaN
1.13078417571951,1.16169993896951,NaN
0.990814710115902,1.30236893059091,NaN
1.0821051009782,1.29077568629752,NaN
1.09879445930019,1.31852482897949,NaN
1.12320234120837,1.17016413578852,NaN
1.12989638539222,1.22870923763527,NaN
1.13577227335539,1.3540361890736,NaN
1.11598348671041,1.22948849580332,NaN
1.10400815307262,1.34918920686924,NaN
1.10323416306308,1.36074496944508,NaN
1.1208527922217,1.35975032631781,NaN
1.04362551600911,1.32697965206097,NaN
1.07802504001842,1.3482454704594,NaN
1.10744526167003,1.37346189934645,NaN
1.11590309422408,1.35754641399661,NaN
1.13580753524644,1.36475362136498,NaN
1.13415916504378,1.32510011413061,NaN
1.09539568138338,1.33949032475729,NaN
1.13604036674432,1.38286318717231,NaN
1.10931092659368,1.37095539211,NaN
1.04041021665159,1.3892616397751,NaN
1.08396502145647,1.32190081722401,NaN
1.07122509419531,1.3705721452877,NaN
1.1278543430207,1.36840141642045,NaN
1.13317269728206,1.35034093263537,NaN
1.0026925062525,1.37130623443422,NaN
1.10445220377391,1.31744257689431,NaN
1.06753254101186,1.34677282818232,NaN
1.13581002705486,1.35846800943115,NaN
1.0774362826699,1.35701797132944,NaN
1.01238490371906,1.37435649148327,NaN
1.1200200760184,1.30702734453043,NaN
1.02292976088571,1.34492583052328,NaN
1.12486840211056,1.3933006070444,NaN
1.13517954882318,1.37062416682683,NaN
1.13583332669141,1.3623954076772,NaN
1.10901286511601,1.35692861806747,NaN
1.08563322384553,1.36973336157632,NaN
1.13296419694207,1.35172747645408,NaN
1.13464413510387,1.35871396731364,NaN
1.13511221505697,1.37686639866412,NaN
1.07663754202061,1.34271110062992,NaN
1.1125987090269,1.33891732890697,NaN
1.05934789023809,1.24121963493786,NaN
1.09433487240256,1.38624136816559,NaN
1.13402250186754,1.40602482333282,NaN
1.0733288137805,1.40549879369268,NaN
1.13434426154977,1.35080345044817,NaN
1.11747969908047,1.42084787953656,NaN
1.13156523834005,1.43073277010872,NaN
1.11679929461377,1.42099709911199,NaN
1.08428829350197,1.41025974630756,NaN
0.99344328791981,1.40271854755252,NaN
1.07051011849027,1.42327436641205,NaN
1.13077014182289,1.42271746136669,NaN
1.12050756899314,1.41434819825449,NaN
1.10963289344781,1.42703646105201,NaN
1.08384662950815,1.3681539052283,NaN
1.13593942327898,1.41268273324772,NaN
1.1342054345424,1.43739195244615,NaN
1.07128937651023,1.43294091729491,NaN
1.10354235320715,1.38988402880587,NaN
1.07648164349303,1.39370663527213,NaN
0.969492378669017,1.40593491815827,NaN
0.968537345747156,1.33512966027947,NaN
1.04840790080865,1.37211153132526,NaN
1.0307543207884,1.41833168200085,NaN
1.105247665564,1.42026668165965,NaN
1.06476259618247,1.42452278035384,NaN
1.02728400927207,1.41787191112987,NaN
1.07267854269464,1.31481116527907,NaN
1.0192739874159,1.41493525241872,NaN
