Exhaustivo,Aleatorio,Evolutivo
1.29605875344429,,1.1935188061253
1.28853026879931,,1.14895828682091
1.35743844596522,,1.20217160704297
1.28784470381446,,1.13177643685963
1.28647536440083,,1.19645093623337
1.19589645525157,,1.21453946443803
1.10547529392872,,1.10754099565418
1.079366339603,,1.13263194018306
1.17848794694317,,1.09708762533584
1.05981496325567,,1.10890995417654
1.15129822517678,,1.14848519155883
1.1077712038446,,1.11056195243763
1.02887607658963,,1.13905434106112
1.12199319922827,,1.15200658003612
1.09806852345453,,1.12382583880471
1.14257310694309,,1.16630205335302
1.07244803683595,,1.15749531255996
1.16924777170752,,1.14602825117349
1.09245468983276,,1.11465457671597
1.14944245325432,,1.12757867197135
1.14157431269427,,1.10659105955949
1.13236379572868,,1.15745856250495
1.13147050411451,,1.14588076190716
1.14843683941554,,1.29597319965409
1.06680196024561,,1.13229818976508
1.1397924912573,,1.13063944035398
1.16736469573326,,1.22650587622835
1.13826370895702,,1.13768238711623
1.15609030768892,,1.10315077038755
1.16184513410283,,1.13776824889514
1.10908219117954,,1.13900384453096
1.12176615974997,,1.11738483968572
1.12010192611377,,1.14722778320241
1.13787686321153,,1.15585547753449
1.15524051826949,,1.15304998528218
1.03376096370892,,1.12925803755835
1.13798893217773,,1.14058369681383
1.09076315343135,,1.09512509479131
1.123579509786,,1.17413681555097
1.126158894747,,1.14618639462549
1.12094795517862,,1.23885319647492
1.13046282231043,,1.14647995933493
1.14868415987249,,1.13862115248468
1.13911022317183,,1.13410379644541
1.11928278486859,,1.13676548909919
1.15274505161552,,1.15086590842741
1.13780736845951,,1.15701065816797
1.17087614697331,,1.14808193172445
1.14806726600198,,1.16734399140714
1.03740886274964,,1.09806233550365
1.11110327612228,,1.12618314326795
1.14525310413223,,1.13336232266323
1.123323970064,,1.10529069533514
1.12973007710085,,1.106122142993
1.09999925005938,,1.1273872049837
1.09788924657301,,1.07860796498142
1.11538463284166,,1.10221685055748
1.1153881298692,,1.09613684791384
1.10561394546937,,1.12517948002061
1.00229502200887,,1.10558279031773
1.09949527409453,,1.11640226860685
1.06255667917619,,1.13897688443848
1.10255129921071,,1.14455912677909
1.09403757398868,,1.1453274777523
1.05733188050377,,1.13027048510204
1.09106235817329,,1.15573787505904
1.09022749113457,,1.12042333678442
1.11068921340109,,1.15929604401704
1.106320509885,,1.1605268500345
1.12585092139469,,1.12830209227043
1.14867118891886,,1.1544248298886
1.16492200920039,,1.2276807888968
1.07178558928639,,1.262410463548
1.15783432636233,,1.12800718562565
1.15442438003756,,1.21201715197161
1.15662250124622,,1.18459062121763
1.14785320093767,,1.12279156994381
1.1323246550178,,1.12250271647539
1.15174202353471,,0.997265220490939
1.1577971365661,,1.13349839799953
1.15189302238634,,1.15999849526332
1.15711972366477,,1.09340843771807
1.16519114078067,,1.14508005611111
1.02975293275933,,1.12925789063157
1.12821182065733,,1.13640172787397
